,addedTime,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,goalMouth_x,goalMouth_y,goalMouth_z,goalType,homeTeam_False,homeTeam_True,id,incidentType,name,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,playerId,player_x,player_y,player_z,reversedPeriodTime,reversedPeriodTimeSeconds,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,time,timeSeconds,xg,xgot
5,,0.0,0,,1,0,50.7,19.0,,1,0,1779361,shot,douglas-luiz,1,0.0,0,,0,867887,24.0,52.1,0,23,1323,1,0.0,,0.0,,,0.0,,68,4077,0.049191404134035,
6,,0.0,1,,0,0,67.4,61.1,,0,1,1779352,shot,harry-kane,0,0.0,1,,0,108579,13.4,55.3,0,23,1372,1,0.0,,0.0,,,0.0,,68,4028,0.15844061970711,
7,,0.0,1,,0,0,51.8,19.0,,1,0,1779338,shot,ollie-watkins,1,0.0,0,,0,555386,4.6,32.2,0,27,1589,1,0.0,,0.0,,,0.0,,64,3811,0.044938907027245,
8,,0.0,1,,0,0,49.3,19.0,,1,0,1779322,shot,ollie-watkins,1,0.0,0,,0,555386,11.5,42.1,0,27,1617,1,0.0,,0.0,,,0.0,,64,3783,0.073003888130188,
9,,0.0,0,,1,0,50.3,19.0,,1,0,1779298,shot,douglas-luiz,1,0.0,0,,0,867887,30.3,52.2,0,31,1817,0,0.0,,1.0,,,0.0,,60,3583,0.031057132408023,
10,,0.0,1,,0,0,50.3,69.4,,0,1,1779273,shot,ivan-perisic,0,0.0,1,,0,38710,9.9,35.1,0,34,2007,0,0.0,,0.0,,,1.0,,57,3393,0.22996865212917,
11,,0.0,0,,1,0,52.9,3.2,regular,1,0,1779238,shot,emiliano-buendia,0,1.0,0,,0,783126,10.7,40.3,0,41,2440,1,0.0,,0.0,,,0.0,,50,2960,0.12889896333218,0.2081
12,,0.0,0,,1,0,51.0,14.6,,1,0,1779240,shot,douglas-luiz,0,0.0,0,,1,867887,29.1,48.0,0,41,2446,1,0.0,,0.0,,,0.0,,50,2954,0.024249505251646,0.0272
13,1.0,0.0,0,,1,0,41.0,37.5,,1,0,1779205,shot,emiliano-buendia,0,0.0,1,,0,783126,21.2,27.4,0,1,2676,1,0.0,,0.0,,,0.0,,45,2724,0.0200564134866,
14,,0.0,0,,1,0,51.1,28.5,,0,1,1779203,shot,heung-min-son,0,0.0,0,,1,111505,11.0,17.8,0,2,78,0,0.0,,1.0,,,0.0,,44,2622,0.040602590888739,0.0787
15,,1.0,0,,0,0,53.6,19.0,,0,1,1779197,shot,harry-kane,1,0.0,0,,0,108579,7.0,46.0,0,6,356,1,0.0,,0.0,,,0.0,,40,2344,0.12924914062023,
16,,0.0,0,,1,0,45.2,11.1,,0,1,1779176,shot,matt-doherty,1,0.0,0,,0,143047,4.4,64.1,0,33,1977,1,0.0,,0.0,,,0.0,,13,723,0.077044658362865,
17,,0.0,0,,1,0,59.3,4.2,,1,0,1779172,shot,ollie-watkins,0,0.0,1,,0,555386,13.7,40.6,0,37,2183,1,0.0,,0.0,,,0.0,,9,517,0.10735631734133,
18,,0.0,0,,1,0,51.0,19.0,,1,0,1779165,shot,ashley-young,1,0.0,0,,0,10589,27.5,62.3,0,43,2555,0,0.0,,0.0,,,1.0,,3,145,0.011564121581614,
0,3.0,0.0,0,,1,0,48.6,19.0,,1,0,2143518,shot,darwin-nunez,1,0.0,0,0.0,0,924871,23.4,31.6,0,1,780,0,0.0,0.0,0.0,,1.0,0.0,,90,5520,0.014030817896128,
1,,0.0,1,,0,0,52.1,19.0,,1,0,2143458,shot,darwin-nunez,1,0.0,0,0.0,0,924871,22.3,40.2,0,9,494,1,0.0,0.0,0.0,,0.0,0.0,,82,4906,0.022660654038191,
2,,0.0,1,,0,0,50.7,6.3,,0,1,2143422,shot,nicolas-jackson,0,0.0,0,0.0,1,1085381,7.4,33.5,0,20,1143,0,0.0,1.0,0.0,,0.0,0.0,,71,4257,0.24398964643478,0.1829
3,,0.0,1,,0,0,51.4,19.0,,0,1,2143392,shot,levi-colwill,1,0.0,0,0.0,0,996911,13.8,43.3,0,26,1523,0,1.0,0.0,0.0,,0.0,0.0,,65,3877,0.082728244364262,
4,,0.0,0,,1,0,49.4,58.3,,0,1,2143381,shot,reece-james,0,0.0,1,0.0,0,885908,15.1,6.4,0,29,1707,0,0.0,0.0,1.0,,0.0,0.0,,62,3693,0.033789850771427,
5,,0.0,1,,0,0,52.4,13.9,,0,1,2143349,shot,ben-chilwell,0,0.0,0,0.0,1,802695,8.8,31.4,0,36,2149,1,0.0,0.0,0.0,,0.0,0.0,,55,3251,0.15849617123604,0.1691
6,,0.0,0,,1,0,53.1,12.5,,1,0,2143346,shot,dominik-szoboszlai,1,0.0,0,0.0,0,869856,22.8,36.1,0,37,2197,1,0.0,0.0,0.0,,0.0,0.0,,54,3203,0.021287074312568,
7,,1.0,0,,0,0,49.9,19.0,,1,0,2143341,shot,luis-diaz,1,0.0,0,0.0,0,883537,3.9,43.3,0,38,2274,0,1.0,0.0,0.0,,0.0,0.0,,53,3126,0.16738401353359,
8,,0.0,0,,1,0,45.5,52.8,,1,0,2143326,shot,virgil-van-dijk,0,0.0,1,0.0,0,151545,18.1,26.0,0,42,2498,0,1.0,0.0,0.0,,0.0,0.0,,49,2902,0.026503695175052,
9,,0.0,0,,1,0,69.6,12.5,,1,0,2143327,shot,luis-diaz,0,0.0,1,0.0,0,883537,13.2,60.5,0,42,2504,0,1.0,0.0,0.0,,0.0,0.0,,49,2896,0.051183111965656,
10,,0.0,0,,1,0,37.5,8.3,,1,0,2143318,shot,luis-diaz,0,0.0,1,0.0,0,883537,11.0,38.2,0,44,2615,1,0.0,0.0,0.0,,0.0,0.0,,47,2785,0.11098399758339,
11,6.0,1.0,0,,0,0,63.2,8.3,,0,1,2143216,shot,axel-disasi,0,0.0,1,0.0,0,827243,9.5,50.7,0,1,2361,0,0.0,0.0,0.0,,0.0,1.0,,45,3039,0.058743588626385,
12,,0.0,0,,1,0,50.9,80.6,,0,1,2143161,shot,nicolas-jackson,0,0.0,1,0.0,0,1085381,7.9,53.6,0,3,125,1,0.0,0.0,0.0,,0.0,0.0,,43,2575,0.13051977753639,
13,,0.0,1,,0,0,43.7,6.9,,1,0,2143144,shot,mohamed-salah,0,0.0,1,0.0,0,159665,14.1,68.5,0,5,265,0,0.0,0.0,0.0,,1.0,0.0,,41,2435,0.034433148801327,
14,,0.0,0,,1,0,54.2,6.3,regular,0,1,2143116,shot,axel-disasi,0,1.0,0,0.0,0,827243,4.8,49.4,0,9,520,0,1.0,0.0,0.0,,0.0,0.0,,37,2180,0.41481375694275,0.8555
15,,0.0,1,,0,0,53.8,19.0,,1,0,2143074,shot,mohamed-salah,1,0.0,0,0.0,0,159665,14.9,55.5,0,20,1181,1,0.0,0.0,0.0,,0.0,0.0,,26,1519,0.16593696177006,
16,,0.0,1,,0,0,35.3,1.4,,0,1,2143059,shot,nicolas-jackson,0,0.0,1,0.0,0,1085381,11.7,36.1,0,22,1283,1,0.0,0.0,0.0,,0.0,0.0,,24,1417,0.043981775641441,
17,,0.0,1,,0,0,52.9,1.9,regular,1,0,2143028,shot,luis-diaz,0,1.0,0,0.0,0,883537,10.0,45.5,0,28,1653,1,0.0,0.0,0.0,,0.0,0.0,,18,1047,0.51376628875732,0.7977
18,,0.0,0,,1,0,49.9,1.9,,0,1,2143014,shot,nicolas-jackson,0,0.0,0,0.0,1,1085381,7.0,55.3,0,30,1781,1,0.0,0.0,0.0,,0.0,0.0,,16,919,0.12666127085686,0.229
19,,0.0,0,,1,0,45.7,39.2,,1,0,2142986,shot,mohamed-salah,0,0.0,0,1.0,0,159665,18.1,47.2,0,34,2024,1,0.0,0.0,0.0,,0.0,0.0,,12,676,0.079918473958969,
20,,0.0,0,,1,0,52.0,19.0,,0,1,2142991,shot,enzo-fernandez,1,0.0,0,0.0,0,974505,9.0,66.6,0,35,2045,1,0.0,0.0,0.0,,0.0,0.0,,11,655,0.060327380895615,
21,,0.0,0,,1,0,40.7,26.4,,1,0,2142952,shot,diogo-jota,0,0.0,1,0.0,0,606164,13.2,64.9,0,40,2369,1,0.0,0.0,0.0,,0.0,0.0,,6,331,0.047952890396118,
22,,1.0,0,,0,0,72.8,2.8,,1,0,2142930,shot,diogo-jota,0,0.0,1,0.0,0,606164,13.3,47.1,0,44,2628,1,0.0,0.0,0.0,,0.0,0.0,,2,72,0.022569674998522,
0,,0.0,1,0.0,0,0,50.7,12.7,,0,1,1792872,shot,dejan-kulusevski,0,0.0,0,0.0,1,928124,21.4,75.1,0,3,168,1,0.0,0.0,0.0,,0.0,0.0,,88,5232,0.018035672605038,0.0212
1,,0.0,0,0.0,1,0,51.2,19.0,,0,1,1792873,shot,heung-min-son,1,0.0,0,0.0,0,111505,19.1,27.0,0,4,188,0,0.0,0.0,1.0,,0.0,0.0,,87,5212,0.049850329756737,
2,,0.0,0,0.0,1,0,50.5,19.0,,0,1,1792867,shot,heung-min-son,1,0.0,0,0.0,0,111505,12.1,61.5,0,7,419,1,0.0,0.0,0.0,,0.0,0.0,,84,4981,0.062941029667854,
3,,0.0,0,0.0,1,0,48.2,1.3,,0,1,1792865,shot,richarlison,0,0.0,0,0.0,1,840217,9.0,35.7,0,9,492,0,0.0,0.0,0.0,,1.0,0.0,,82,4908,0.12409004569054,0.1504
4,,0.0,1,0.0,0,0,54.1,19.4,,0,1,1792866,shot,heung-min-son,1,0.0,0,0.0,0,111505,22.8,55.7,0,9,496,1,0.0,0.0,0.0,,0.0,0.0,,82,4904,0.06085392087698,
5,,0.0,0,0.0,1,0,51.6,19.0,,0,1,1792870,shot,heung-min-son,1,0.0,0,0.0,0,111505,14.1,62.6,0,9,508,1,0.0,0.0,0.0,,0.0,0.0,,82,4892,0.062946572899818,
6,,0.0,1,0.0,0,0,55.1,62.5,,1,0,1792860,shot,granit-xhaka,0,0.0,1,0.0,0,117777,20.7,57.0,0,12,708,0,0.0,0.0,1.0,,0.0,0.0,,79,4692,0.091081649065018,
7,,0.0,0,0.0,1,0,52.8,6.9,,1,0,1792857,shot,edward-nketiah,1,0.0,0,0.0,0,858194,8.0,64.1,0,18,1037,0,0.0,0.0,0.0,,0.0,1.0,,73,4363,0.10154887288809,
8,,0.0,0,0.0,1,0,51.0,9.5,,1,0,1792848,shot,edward-nketiah,0,0.0,0,0.0,1,858194,8.3,59.0,0,22,1266,0,0.0,1.0,0.0,,0.0,0.0,,69,4134,0.62168741226196,0.5982
9,,0.0,0,0.0,1,0,36.8,6.9,,1,0,1792844,shot,thomas-partey,0,0.0,1,0.0,0,316148,25.9,36.9,0,23,1371,1,0.0,0.0,0.0,,0.0,0.0,,68,4029,0.02700862288475,
10,,0.0,0,0.0,1,0,46.5,19.0,,0,1,1792842,shot,harry-kane,1,0.0,0,0.0,0,108579,7.0,61.6,0,25,1456,1,0.0,0.0,0.0,,0.0,0.0,,66,3944,0.090590097010136,
11,,0.0,1,0.0,0,0,0.8,13.9,,0,1,1792833,shot,ryan-sessegnon,0,0.0,1,0.0,0,836698,10.3,40.0,0,30,1787,0,0.0,0.0,0.0,,1.0,0.0,,61,3613,0.08759219199419,
12,,0.0,0,0.0,1,0,48.6,6.3,,1,0,1792824,shot,edward-nketiah,0,0.0,0,0.0,1,858194,13.3,34.9,0,33,1975,1,0.0,0.0,0.0,,0.0,0.0,,58,3425,0.1003126129508,0.0786
13,,0.0,1,0.0,0,0,59.2,27.8,,0,1,1792823,shot,dejan-kulusevski,0,0.0,1,0.0,0,928124,11.5,75.2,0,35,2056,1,0.0,0.0,0.0,,0.0,0.0,,56,3344,0.030256988480687,
14,,1.0,0,0.0,0,0,46.8,16.5,,0,1,1792822,shot,harry-kane,0,0.0,0,0.0,1,108579,9.6,39.8,0,38,2250,1,0.0,0.0,0.0,,0.0,0.0,,53,3150,0.034266874194145,0.2643
15,,0.0,1,0.0,0,0,47.0,1.9,,0,1,1792818,shot,ryan-sessegnon,0,0.0,0,0.0,1,836698,6.0,33.6,0,39,2306,1,0.0,0.0,0.0,,0.0,0.0,,52,3094,0.18204994499683,0.8043
16,,0.0,0,0.0,1,0,52.9,19.0,,0,1,1792816,shot,harry-kane,0,0.0,0,0.0,1,108579,16.5,66.8,0,41,2412,1,0.0,0.0,0.0,,0.0,0.0,,50,2988,0.065187238156796,0.2364
17,,0.0,1,0.0,0,0,53.1,65.3,,0,1,1792812,shot,dejan-kulusevski,0,0.0,1,0.0,0,928124,12.4,72.1,0,42,2518,1,0.0,0.0,0.0,,0.0,0.0,,49,2882,0.035079717636108,
18,3.0,0.0,0,0.0,1,0,35.6,11.1,,0,1,1792766,shot,pierre-emile-hojbjerg,0,0.0,1,0.0,0,149593,12.8,41.5,0,1,2547,0,1.0,0.0,0.0,,0.0,0.0,,45,2853,0.064571037888527,
19,3.0,1.0,0,0.0,0,0,46.1,4.4,,0,1,1792765,shot,harry-kane,0,0.0,0,0.0,1,108579,6.5,54.6,0,1,2578,1,0.0,0.0,0.0,,0.0,0.0,,45,2822,0.26008960604668,0.3175
20,,0.0,1,0.0,0,0,48.4,19.0,,1,0,1792756,shot,martin-odegaard,1,0.0,0,0.0,0,547410,20.7,73.0,0,4,203,0,0.0,0.0,1.0,,0.0,0.0,,42,2497,0.046072605997324,
21,,0.0,1,0.0,0,0,46.2,2.5,regular,1,0,1792734,shot,martin-odegaard,0,1.0,0,0.0,0,547410,25.3,50.8,0,10,580,0,0.0,1.0,0.0,,0.0,0.0,,36,2120,0.048637714236975,0.3427
22,,0.0,1,0.0,0,0,82.4,5.6,,1,0,1792717,shot,bukayo-saka,0,0.0,1,0.0,0,934235,13.6,66.6,0,17,985,1,0.0,0.0,0.0,,0.0,0.0,,29,1715,0.03250341117382,
23,,0.0,0,0.0,1,0,44.5,25.9,,1,0,1792700,shot,thomas-partey,0,0.0,0,1.0,0,316148,22.2,54.2,0,21,1258,0,0.0,0.0,0.0,,1.0,0.0,,25,1442,0.042740270495415,
24,,1.0,0,0.0,0,0,49.9,19.0,,1,0,1792707,shot,edward-nketiah,1,0.0,0,0.0,0,858194,5.0,50.2,0,22,1262,1,0.0,0.0,0.0,,0.0,0.0,,24,1438,0.25404188036919,
25,,0.0,1,0.0,0,0,46.6,11.4,,1,0,1792688,shot,martin-odegaard,0,0.0,0,0.0,1,547410,24.4,61.8,0,24,1395,1,0.0,0.0,0.0,,0.0,0.0,,22,1305,0.038453407585621,0.1258
26,,0.0,0,0.0,1,0,46.4,19.0,,0,1,1792685,shot,pierre-emile-hojbjerg,1,0.0,0,0.0,0,149593,28.4,37.1,0,24,1423,1,0.0,0.0,0.0,,0.0,0.0,,22,1277,0.024336360394955,
27,,0.0,0,0.0,1,0,52.2,1.3,,0,1,1792675,shot,heung-min-son,0,0.0,0,0.0,1,111505,6.4,61.0,0,28,1671,1,0.0,0.0,0.0,,0.0,0.0,,18,1029,0.35124179720879,0.7551
28,,0.0,0,1.0,0,0,45.7,24.1,own,1,0,1792670,shot,hugo-lloris,0,1.0,0,0.0,0,9048,1.6,55.0,0,32,1867,0,0.0,0.0,0.0,,1.0,0.0,,14,833,,
29,,1.0,0,0.0,0,0,53.4,65.3,,1,0,1792650,shot,thomas-partey,0,0.0,1,0.0,0,316148,10.1,51.0,0,35,2076,0,0.0,0.0,0.0,,0.0,1.0,,11,624,0.057137906551361,
30,,0.0,1,0.0,0,0,51.7,2.5,,1,0,1792640,shot,edward-nketiah,0,0.0,0,0.0,1,858194,6.9,45.5,0,39,2299,1,0.0,0.0,0.0,,0.0,0.0,,7,401,0.3223522901535,0.6007
31,,0.0,0,0.0,1,0,49.3,19.0,,1,0,1792632,shot,gabriel-martinelli,1,0.0,0,0.0,0,922573,9.4,35.3,0,42,2478,0,0.0,0.0,0.0,,1.0,0.0,,4,222,0.065881237387657,
0,,0.0,0,,1,0,48.8,19.0,,0,1,1783241,shot,emerson-royal,1,0.0,0,0.0,0,856123,12.5,23.6,0,10,591,1,0.0,,0.0,,0.0,0.0,,81,4809,,
1,,0.0,0,,1,0,43.9,15.3,,0,1,1783236,shot,harry-kane,0,0.0,1,0.0,0,108579,2.1,67.8,0,13,741,1,0.0,,0.0,,0.0,0.0,,78,4659,,
2,,0.0,1,,0,0,50.2,19.0,,0,1,1783224,shot,bryan-gil,1,0.0,0,0.0,0,910026,23.4,68.6,0,17,1017,1,0.0,,0.0,,0.0,0.0,,74,4383,,
3,,0.0,0,,1,0,54.2,19.0,,0,1,1783222,shot,heung-min-son,1,0.0,0,0.0,0,111505,22.9,29.0,0,20,1156,1,0.0,,0.0,,0.0,0.0,,71,4244,,
4,,0.0,0,,1,0,49.4,19.0,,1,0,1783217,shot,owen-dale,1,0.0,0,0.0,0,845570,18.2,59.5,0,21,1235,1,0.0,,0.0,,0.0,0.0,,70,4165,,
5,,0.0,0,,1,0,49.6,62.5,,0,1,1783213,shot,skipp-oliver,0,0.0,1,0.0,0,859901,9.6,46.7,0,23,1363,1,0.0,,0.0,,0.0,0.0,,68,4037,,
6,,0.0,1,,0,0,50.9,19.0,,0,1,1783212,shot,ryan-sessegnon,1,0.0,0,0.0,0,836698,26.2,39.8,0,24,1426,0,1.0,,0.0,,0.0,0.0,,67,3974,,
7,,0.0,0,,1,0,39.3,62.5,,0,1,1783200,shot,heung-min-son,0,0.0,1,0.0,0,111505,31.3,67.1,0,28,1664,0,0.0,,1.0,,0.0,0.0,,63,3736,,
8,,0.0,0,,1,0,48.5,19.0,,0,1,1783196,shot,japhet-tanganga,1,0.0,0,0.0,0,836693,30.5,66.2,0,29,1740,1,0.0,,0.0,,0.0,0.0,,62,3660,,
9,,0.0,1,,0,0,54.3,19.0,,0,1,1783193,shot,heung-min-son,1,0.0,0,0.0,0,111505,21.6,64.7,0,31,1856,1,0.0,,0.0,,0.0,0.0,,60,3544,,
10,,0.0,0,,1,0,39.2,79.2,,0,1,1783176,shot,heung-min-son,0,0.0,1,0.0,0,111505,14.4,57.7,0,38,2263,1,0.0,,0.0,,0.0,0.0,,53,3137,,
11,,0.0,0,,1,0,45.8,21.5,regular,0,1,1783169,shot,harry-kane,0,1.0,0,0.0,0,108579,17.5,37.3,0,41,2405,1,0.0,,0.0,,0.0,0.0,,50,2995,,
12,,1.0,0,,0,0,55.3,25.9,,0,1,1783168,shot,emerson-royal,0,0.0,0,1.0,0,856123,4.0,61.0,0,42,2486,1,0.0,,0.0,,0.0,0.0,,49,2914,,
13,,1.0,0,,0,0,36.5,65.3,,1,0,1783165,shot,connor-ogilvie,0,0.0,1,0.0,0,284427,8.3,53.1,0,43,2523,0,0.0,,0.0,,0.0,1.0,,48,2877,,
14,,0.0,0,,1,0,41.5,31.9,,0,1,1783141,shot,heung-min-son,0,0.0,1,0.0,0,111505,15.5,30.4,0,1,29,0,0.0,,0.0,,1.0,0.0,,45,2671,,
15,,0.0,0,,1,0,42.9,11.1,,0,1,1783138,shot,pape-matar-sarr,0,0.0,1,0.0,0,1002711,26.2,35.6,0,3,153,1,0.0,,0.0,,0.0,0.0,,43,2547,,
16,,0.0,0,,1,0,50.8,19.0,,0,1,1783137,shot,emerson-royal,1,0.0,0,0.0,0,856123,26.2,66.2,0,4,230,1,0.0,,0.0,,0.0,0.0,,42,2470,,
17,,1.0,0,,0,0,42.4,26.4,,0,1,1783136,shot,davinson-sanchez,0,0.0,1,0.0,0,566102,7.9,51.2,0,6,315,0,0.0,,0.0,,0.0,1.0,,40,2385,,
18,,0.0,0,,1,0,50.6,19.0,,0,1,1783135,shot,harry-kane,1,0.0,0,0.0,0,108579,24.7,33.2,0,6,322,0,0.0,,1.0,,0.0,0.0,,40,2378,,
19,,0.0,0,,1,0,45.9,19.0,,0,1,1783095,shot,harry-kane,1,0.0,0,0.0,0,108579,2.4,57.9,0,32,1884,0,1.0,,0.0,,0.0,0.0,,14,816,,
20,,0.0,1,,0,0,53.5,12.0,,1,0,1783090,shot,reeco-hackett-fairchild,0,0.0,0,0.0,1,892954,13.1,44.0,0,34,2011,1,0.0,,0.0,,0.0,0.0,,12,689,,
0,,0.0,0,,1,0,46.2,18.1,,1,0,2142713,shot,richarlison,1,0.0,0,,0,840217,12.8,45.6,0,2,93,1,0.0,,,0.0,0.0,0.0,0.0,89,5307,0.087950482964516,
1,,0.0,0,,1,0,38.0,76.4,,0,1,2142699,shot,kevin-schade,0,0.0,1,,0,1006387,13.2,71.1,0,4,222,1,0.0,,,0.0,0.0,0.0,0.0,87,5178,0.34875237941742,
2,,0.0,0,,1,0,51.9,19.0,,0,1,2142702,shot,mads-roerslev,1,0.0,0,,0,826057,19.5,45.2,0,5,248,0,0.0,,,0.0,0.0,0.0,1.0,86,5152,0.030595133081079,
3,,1.0,0,,0,0,50.2,24.7,,1,0,2142679,shot,pape-matar-sarr,0,0.0,0,,1,1002711,8.1,52.8,0,8,443,1,0.0,,,0.0,0.0,0.0,0.0,83,4957,0.087449349462986,0.0378
4,,0.0,0,,1,0,51.3,15.2,,1,0,2142571,shot,richarlison,0,0.0,0,,1,840217,8.5,65.5,0,27,1596,1,0.0,,,0.0,0.0,0.0,0.0,64,3804,0.085639134049416,0.0626
5,,0.0,0,,1,0,47.8,19.0,,1,0,2142557,shot,james-maddison,1,0.0,0,,0,356398,18.7,65.4,0,30,1751,1,0.0,,,0.0,0.0,0.0,0.0,61,3649,0.020226502791047,
6,,0.0,1,,0,0,51.1,81.9,,1,0,2142549,shot,micky-van-de-ven,0,0.0,1,,0,998247,13.1,28.7,0,31,1824,0,1.0,,,0.0,0.0,0.0,0.0,60,3576,0.01603158377111,
7,,0.0,1,,0,0,52.9,3.2,,1,0,2142551,shot,heung-min-son,0,0.0,0,,1,111505,8.6,34.9,0,31,1832,0,1.0,,,0.0,0.0,0.0,0.0,60,3568,0.075597204267979,0.1274
8,,0.0,1,,0,0,51.4,19.0,,1,0,2142553,shot,dejan-kulusevski,1,0.0,0,,0,928124,19.7,74.2,0,31,1834,0,1.0,,,0.0,0.0,0.0,0.0,60,3566,0.016494827345014,
9,,0.0,0,,1,0,52.6,13.3,,0,1,2142544,shot,damsgaard-mikkel,0,0.0,0,,1,907072,14.5,51.0,0,33,1969,0,0.0,,,0.0,1.0,0.0,0.0,58,3431,0.074569314718246,0.1155
10,,0.0,1,,0,0,46.4,16.5,,0,1,2142539,shot,vitaly-janelt,0,0.0,0,,1,814873,13.0,23.2,0,33,1972,1,0.0,,,0.0,0.0,0.0,0.0,58,3428,0.035643834620714,0.391
11,,0.0,1,,0,0,35.8,18.1,,1,0,2142521,shot,dejan-kulusevski,0,0.0,1,,0,928124,9.3,71.1,0,38,2257,0,1.0,,,0.0,0.0,0.0,0.0,53,3143,0.0088364481925964,
12,,1.0,0,,0,0,0.8,4.2,,1,0,2142522,shot,davinson-sanchez,0,0.0,1,,0,566102,7.5,48.8,0,39,2297,0,1.0,,,0.0,0.0,0.0,0.0,52,3103,0.12045197188854,
13,,0.0,1,,0,0,50.0,2.5,,1,0,2142485,shot,james-maddison,0,0.0,0,,1,356398,16.0,36.1,0,44,2585,1,0.0,,,0.0,0.0,0.0,0.0,47,2815,0.050848178565502,0.0223
14,10.0,0.0,0,,1,0,52.1,52.8,,0,1,2142386,shot,bryan-mbeumo,0,0.0,1,,0,927083,6.7,53.6,0,1,2139,1,0.0,,,0.0,0.0,0.0,0.0,45,3261,0.56234669685364,
15,4.0,0.0,0,,1,0,53.2,0.6,regular,1,0,2142371,shot,emerson-royal,0,1.0,0,,0,856123,22.2,44.3,0,1,2461,1,0.0,,,0.0,0.0,0.0,0.0,45,2939,0.033584769815207,0.2362
16,3.0,0.0,1,,0,0,57.3,20.8,,1,0,2142368,shot,heung-min-son,0,0.0,1,,0,111505,4.2,34.0,0,1,2537,0,0.0,,,0.0,1.0,0.0,0.0,45,2863,0.024892061948776,
17,,0.0,0,,1,0,49.5,19.0,,1,0,2142345,shot,yves-bissouma,1,0.0,0,,0,844842,30.1,43.1,0,2,114,1,0.0,,,0.0,0.0,0.0,0.0,44,2586,0.010219607502222,
18,,0.0,0,,1,0,46.9,19.0,,1,0,2142339,shot,yves-bissouma,1,0.0,0,,0,844842,28.9,48.5,0,4,182,1,0.0,,,0.0,0.0,0.0,0.0,42,2518,0.016696278005838,
19,,0.0,1,,0,0,51.3,1.9,regular,0,1,2142319,shot,yoane-wissa,0,1.0,0,,0,805123,12.6,40.9,0,10,548,1,0.0,,,0.0,0.0,0.0,0.0,36,2152,0.1730687469244,0.0778
20,,0.0,0,,1,0,52.6,19.0,,0,1,2142292,shot,yoane-wissa,1,0.0,0,,0,805123,7.7,32.8,0,15,856,1,0.0,,,0.0,0.0,0.0,0.0,31,1844,0.046050876379013,
21,,0.0,0,,1,0,50.3,83.3,,1,0,2142281,shot,yves-bissouma,0,0.0,1,,0,844842,50.2,50.0,0,18,1053,0,0.0,,,0.0,1.0,0.0,0.0,28,1647,0.0081276912242174,
22,,0.0,1,,0,0,53.2,4.4,penalty,0,1,2142273,shot,bryan-mbeumo,0,1.0,0,,0,927083,11.5,50.0,0,19,1139,0,0.0,,,1.0,0.0,0.0,0.0,27,1561,0.7884,0.9887
23,,0.0,0,,1,0,48.4,20.3,,0,1,2142227,shot,yoane-wissa,0,0.0,0,,1,805123,14.2,51.3,0,28,1661,0,1.0,,,0.0,0.0,0.0,0.0,18,1039,0.080826595425606,0.0715
24,,0.0,1,,0,0,47.6,2.8,,0,1,2142222,shot,hickey-aaron,1,0.0,0,,0,966869,23.6,46.6,0,29,1705,0,0.0,,,0.0,1.0,0.0,0.0,17,995,0.031837269663811,
25,,0.0,1,,0,0,53.2,13.9,,0,1,2142218,shot,bryan-mbeumo,0,0.0,0,,1,927083,6.8,31.2,0,30,1761,1,0.0,,,0.0,0.0,0.0,0.0,16,939,0.04997593909502,0.0882
26,,1.0,0,,0,0,48.4,24.1,regular,1,0,2142194,shot,cristian-romero,0,1.0,0,,0,829932,4.3,49.6,0,35,2093,0,0.0,,,0.0,0.0,1.0,0.0,11,607,0.58093470335007,0.6226
27,,1.0,0,,0,0,37.5,12.5,,1,0,2142185,shot,micky-van-de-ven,0,0.0,1,,0,998247,14.8,52.7,0,37,2181,0,1.0,,,0.0,0.0,0.0,0.0,9,519,0.013531053438783,
28,,0.0,1,,0,0,50.6,19.0,,1,0,2142187,shot,dejan-kulusevski,1,0.0,0,,0,928124,14.7,68.2,0,37,2182,0,1.0,,,0.0,0.0,0.0,0.0,9,518,0.011999501846731,
0,6.0,1.0,0,,0,0,61.5,18.1,,1,0,2146149,shot,hee-chan-hwang,0,0.0,1,0.0,0,786186,8.3,43.4,0,1,580,1,0.0,0.0,,,0.0,0.0,,90,5720,0.10829241573811,
1,5.0,0.0,0,,1,0,45.8,19.0,,1,0,2146147,shot,hugo-bueno,1,0.0,0,0.0,0,1013928,20.7,37.6,0,1,627,0,0.0,0.0,,,1.0,0.0,,90,5673,0.039264317601919,
2,5.0,0.0,0,,1,0,52.7,19.0,,1,0,2146145,shot,mario-lemina,1,0.0,0,0.0,0,307284,15.1,48.7,0,1,631,1,0.0,0.0,,,0.0,0.0,,90,5669,0.060971830040216,
3,4.0,0.0,0,,1,0,53.9,22.2,,1,0,2146144,shot,mario-lemina,1,0.0,0,0.0,0,307284,21.1,54.6,0,1,696,0,1.0,0.0,,,0.0,0.0,,90,5604,0.028592929244041,
4,4.0,0.0,1,,0,0,52.1,19.0,,1,0,2146140,shot,hee-chan-hwang,1,0.0,0,0.0,0,786186,11.2,32.8,0,1,713,1,0.0,0.0,,,0.0,0.0,,90,5587,0.063584081828594,
