,addedTime,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,goalMouth_x,goalMouth_y,goalMouth_z,goalType,homeTeam_False,homeTeam_True,id,incidentType,name,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,playerId,player_x,player_y,player_z,reversedPeriodTime,reversedPeriodTimeSeconds,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,time,timeSeconds,xg,xgot
11,,1,0,,0,0,61.2,23.6,,0,1,1938268,shot,harry-kane,0,0.0,1,,0,108579,7.6,50.8,0,21,1207,1,0,0.0,0.0,,0.0,0.0,0.0,70,4193,0.30036523938179,
12,,0,0,,1,0,50.3,21.5,,0,1,1938190,shot,skipp-oliver,0,0.0,0,,1,859901,22.9,32.7,0,27,1575,0,0,0.0,0.0,,1.0,0.0,0.0,64,3825,0.035812426358461,0.0236
13,,0,0,,1,0,50.8,19.0,,0,1,1938193,shot,heung-min-son,1,0.0,0,,0,111505,19.2,51.3,0,27,1582,1,0,0.0,0.0,,0.0,0.0,0.0,64,3818,0.067076571285725,
14,,0,0,,1,0,49.6,19.6,,0,1,1938177,shot,arnaut-danjuma,0,0.0,0,,1,827064,6.8,67.2,0,28,1636,1,0,0.0,0.0,,0.0,0.0,0.0,63,3764,0.052210669964552,0.0274
15,,1,0,,0,0,51.6,19.0,,0,1,1938203,shot,ivan-perisic,1,0.0,0,,0,38710,13.4,44.8,0,28,1649,1,0,0.0,0.0,,0.0,0.0,0.0,63,3751,0.028111293911934,
16,,0,0,,1,0,49.2,83.3,,0,1,1938144,shot,ivan-perisic,0,0.0,1,,0,38710,11.0,44.8,0,30,1796,0,1,0.0,0.0,,0.0,0.0,0.0,61,3604,0.094261571764946,
17,,0,1,,0,0,47.0,7.0,regular,1,0,1938024,shot,dominic-solanke,0,1.0,0,,0,361420,8.8,42.3,0,40,2359,0,0,0.0,0.0,,1.0,0.0,0.0,51,3041,0.15185098350048,0.788
18,3.0,0,0,,1,0,51.0,8.9,,0,1,1937728,shot,heung-min-son,0,0.0,0,,1,111505,11.9,39.0,0,1,2541,0,0,0.0,0.0,,0.0,1.0,0.0,45,2859,0.098304212093353,0.0336
19,3.0,0,1,,0,0,49.0,19.0,,0,1,1937729,shot,dejan-kulusevski,1,0.0,0,,0,928124,16.7,34.5,0,1,2545,0,0,0.0,0.0,,0.0,1.0,0.0,45,2855,0.022609470412135,
20,,0,1,,0,0,46.6,8.9,regular,1,0,1937676,shot,matias-vina,0,1.0,0,,0,875295,9.1,37.7,0,8,442,1,0,0.0,0.0,,0.0,0.0,0.0,38,2258,0.39742693305016,0.8088
21,,0,0,,1,0,45.7,86.1,,0,1,1937656,shot,harry-kane,0,0.0,1,,0,108579,22.3,43.3,0,9,537,1,0,0.0,0.0,,0.0,0.0,0.0,37,2163,0.053924031555653,
22,,0,1,,0,0,51.4,30.4,,1,0,1937573,shot,marcus-tavernier,0,0.0,0,,1,895576,20.0,64.8,0,17,986,1,0,0.0,0.0,,0.0,0.0,0.0,29,1714,0.061184026300907,0.1245
23,,0,0,,1,0,41.3,87.5,,1,0,1937531,shot,jefferson-lerma,0,0.0,1,,0,355796,30.6,47.4,0,20,1157,1,0,0.0,0.0,,0.0,0.0,0.0,26,1543,0.021245053038001,
24,,0,0,,1,0,48.6,0.6,,0,1,1937493,shot,harry-kane,0,0.0,0,,1,108579,11.1,57.5,0,23,1341,1,0,0.0,0.0,,0.0,0.0,0.0,23,1359,0.37763047218323,0.1104
25,,0,1,,0,0,52.9,29.1,,0,1,1937479,shot,heung-min-son,0,0.0,0,,1,111505,6.2,33.2,0,25,1461,0,0,1.0,0.0,,0.0,0.0,0.0,21,1239,0.11081715673208,0.3135
26,,0,1,,0,0,54.5,69.4,,1,0,1937422,shot,ryan-christie,0,0.0,1,,0,322391,15.7,46.3,0,30,1756,1,0,0.0,0.0,,0.0,0.0,0.0,16,944,0.10327928513288,
27,,0,0,,1,0,60.8,4.2,,0,1,1937414,shot,harry-kane,0,0.0,1,,0,108579,26.8,62.4,0,30,1797,1,0,0.0,0.0,,0.0,0.0,0.0,16,903,0.025637079030275,
28,,0,1,,0,0,48.1,1.3,regular,0,1,1937399,shot,heung-min-son,0,1.0,0,,0,111505,8.0,43.7,0,32,1908,1,0,0.0,0.0,,0.0,0.0,0.0,14,792,0.33026772737503,0.7418
29,,0,1,,0,0,53.3,25.0,,0,1,1937372,shot,dejan-kulusevski,1,0.0,0,,0,928124,14.4,64.9,0,34,2014,0,1,0.0,0.0,,0.0,0.0,0.0,12,686,0.025269612669945,
30,,0,1,,0,0,52.1,19.0,,0,1,1937363,shot,dejan-kulusevski,1,0.0,0,,0,928124,18.0,55.5,0,35,2047,1,0,0.0,0.0,,0.0,0.0,0.0,11,653,0.073981240391731,
31,,0,1,,0,0,49.7,6.9,,0,1,1937329,shot,dejan-kulusevski,1,0.0,0,,0,928124,19.4,59.8,0,38,2253,0,0,0.0,0.0,,1.0,0.0,0.0,8,447,0.046306408941746,
32,,0,1,,0,0,50.1,19.0,,1,0,1937256,shot,marcus-tavernier,1,0.0,0,,0,895576,15.4,67.1,0,44,2581,0,0,1.0,0.0,,0.0,0.0,0.0,2,119,0.06969952583313,
0,7.0,0,0,,1,0,48.4,77.8,,0,1,2164683,shot,jaidon-anthony,0,0.0,1,,0,1020680,24.4,55.3,0,1,483,1,0,0.0,0.0,,0.0,0.0,,90,5817,0.03171630948782,
1,6.0,0,1,,0,0,42.2,2.8,,1,0,2164681,shot,ivan-perisic,0,0.0,1,,0,38710,7.9,29.8,0,1,563,1,0,0.0,0.0,,0.0,0.0,,90,5737,0.035212993621826,
2,5.0,0,1,,0,0,53.6,61.1,,1,0,2164676,shot,ben-davies,0,0.0,1,,0,94758,15.2,46.7,0,1,618,1,0,0.0,0.0,,0.0,0.0,,90,5682,0.12936978042126,
3,1.0,0,0,,1,0,62.2,8.3,,1,0,2164661,shot,pedro-porro,0,0.0,1,,0,913654,25.9,42.8,0,1,883,0,0,0.0,0.0,,0.0,1.0,,90,5417,0.013257272541523,
4,1.0,0,0,,1,0,49.2,19.0,,1,0,2164656,shot,pedro-porro,1,0.0,0,,0,913654,26.2,42.2,0,1,885,0,0,0.0,1.0,,0.0,0.0,,90,5415,0.049054827541113,
5,,1,0,,0,0,63.0,15.3,,0,1,2164648,shot,dominic-solanke,0,0.0,1,,0,361420,10.6,52.1,0,4,202,1,0,0.0,0.0,,0.0,0.0,,87,5198,0.065041095018387,
6,,0,1,,0,0,59.3,79.2,,1,0,2164641,shot,heung-min-son,0,0.0,1,,0,111505,21.4,64.3,0,5,276,1,0,0.0,0.0,,0.0,0.0,,86,5124,0.029720578342676,
7,,0,0,,1,0,60.2,16.7,,0,1,2164638,shot,lewis-cook,0,0.0,1,,0,548188,20.2,39.2,0,6,344,0,1,0.0,0.0,,0.0,0.0,,85,5056,0.02569442242384,
8,,0,0,,1,0,48.1,19.0,,1,0,2164630,shot,pedro-porro,1,0.0,0,,0,913654,19.7,62.7,0,7,417,1,0,0.0,0.0,,0.0,0.0,,84,4983,0.024956544861197,
9,,0,0,,1,0,59.2,6.9,,1,0,2164598,shot,james-maddison,0,0.0,1,,0,356398,13.3,65.7,0,21,1254,0,0,1.0,0.0,,0.0,0.0,,70,4146,0.10539431869984,
10,,0,0,,1,0,49.9,0.6,,0,1,2164592,shot,jaidon-anthony,0,0.0,0,,1,1020680,18.2,33.2,0,24,1430,1,0,0.0,0.0,,0.0,0.0,,67,3970,0.036585211753845,0.0295
11,,0,1,,0,0,46.4,8.9,regular,1,0,2164583,shot,dejan-kulusevski,0,1.0,0,,0,928124,3.7,43.7,0,28,1641,1,0,0.0,0.0,,0.0,0.0,,63,3759,0.32869210839272,0.9702
12,,0,1,,0,0,57.1,36.1,,0,1,2164565,shot,antoine-semenyo,0,0.0,1,,0,934354,21.8,38.2,0,34,2001,1,0,0.0,0.0,,0.0,0.0,,57,3399,0.040163964033127,
13,5.0,0,1,,0,0,58.5,12.5,,0,1,2164499,shot,philip-billing,0,0.0,1,,0,548660,13.4,58.9,0,1,2401,0,0,0.0,0.0,,1.0,0.0,,45,2999,0.16410724818707,
14,5.0,0,0,,1,0,49.6,19.0,,0,1,2164500,shot,justin-kluivert,1,0.0,0,,0,851596,13.0,27.4,0,1,2403,1,0,0.0,0.0,,0.0,0.0,,45,2997,0.030033690854907,
15,2.0,0,0,,1,0,50.5,36.1,,1,0,2164482,shot,yves-bissouma,0,0.0,0,,1,844842,15.0,44.5,0,1,2599,0,0,0.0,0.0,,0.0,1.0,,45,2801,0.047127414494753,0.0911
16,,0,1,,0,0,47.7,21.5,,0,1,2164468,shot,ryan-christie,0,0.0,0,,1,322391,19.7,34.2,0,5,268,1,0,0.0,0.0,,0.0,0.0,,41,2432,0.021043334156275,0.1567
17,,1,0,,0,0,42.9,8.3,,1,0,2164463,shot,richarlison,0,0.0,1,,0,840217,1.8,59.8,0,6,320,0,0,0.0,0.0,,0.0,1.0,,40,2380,0.054804980754852,
18,,1,0,,0,0,51.2,17.1,,0,1,2164446,shot,philip-billing,0,0.0,0,,1,548660,6.3,44.3,0,11,643,0,0,0.0,0.0,,0.0,1.0,,35,2057,0.10194765776396,0.078
19,,0,1,,0,0,50.1,19.0,,0,1,2164425,shot,antoine-semenyo,1,0.0,0,,0,934354,8.2,64.9,0,17,968,1,0,0.0,0.0,,0.0,0.0,,29,1732,0.12651382386684,
20,,0,1,,0,0,38.8,29.2,,1,0,2164412,shot,heung-min-son,0,0.0,1,,0,111505,20.4,28.8,0,20,1184,0,1,0.0,0.0,,0.0,0.0,,26,1516,0.01747253537178,
21,,0,1,,0,0,52.6,19.4,,1,0,2164401,shot,dejan-kulusevski,1,0.0,0,,0,928124,15.2,68.1,0,23,1347,1,0,0.0,0.0,,0.0,0.0,,23,1353,0.021849412471056,
22,,0,1,,0,0,48.0,1.9,,1,0,2164393,shot,pape-matar-sarr,0,0.0,0,,1,1002711,13.7,43.1,0,24,1382,1,0,0.0,0.0,,0.0,0.0,,22,1318,0.068842992186546,0.1509
23,,1,0,,0,0,51.3,11.1,,0,1,2164428,shot,philip-billing,1,0.0,0,,0,548660,10.9,39.9,0,27,1594,0,0,0.0,0.0,,1.0,0.0,,19,1106,0.024318652227521,
24,,0,0,,1,0,52.9,0.6,regular,1,0,2164370,shot,james-maddison,0,1.0,0,,0,356398,7.8,53.2,0,29,1712,1,0,0.0,0.0,,0.0,0.0,,17,988,0.59842675924301,0.9232
25,,1,0,,0,0,51.0,34.8,,1,0,2164359,shot,richarlison,0,0.0,0,,1,840217,8.2,49.6,0,31,1858,0,0,0.0,0.0,,1.0,0.0,,15,842,0.20754213631153,0.1521
26,,0,0,,1,0,53.1,1.9,,1,0,2164361,shot,james-maddison,0,0.0,0,,1,356398,9.3,35.4,0,31,1859,1,0,0.0,0.0,,0.0,0.0,,15,841,0.24100323021412,0.5788
27,,0,1,,0,0,52.9,1.4,,1,0,2164348,shot,james-maddison,1,0.0,0,,0,356398,12.8,42.8,0,36,2155,1,0,0.0,0.0,,0.0,0.0,,10,545,0.13605071604252,
0,2.0,0,1,,0,0,60.0,68.1,,0,1,1794779,shot,julian-alvarez,0,0.0,1,,0,944656,12.2,33.2,0,1,808,1,0,,0.0,,0.0,,,90,5492,0.051656607538462,
1,,0,1,,0,0,49.7,9.5,regular,0,1,1794777,shot,riyad-mahrez,0,1.0,0,,0,158213,14.3,45.1,0,1,53,0,0,,0.0,,1.0,,,90,5347,0.5242063999176,0.1738
2,,1,0,,0,0,53.9,19.0,,0,1,1794770,shot,rodri,1,0.0,0,,0,827606,3.3,39.1,0,9,528,0,1,,0.0,,0.0,,,82,4872,0.076797977089882,
3,,0,0,,1,0,44.0,76.4,,1,0,1794765,shot,cristian-romero,0,0.0,1,,0,829932,24.5,52.5,0,17,979,0,0,,0.0,,1.0,,,74,4421,0.041982986032963,
4,,0,0,,1,0,46.3,5.1,regular,0,1,1794757,shot,riyad-mahrez,0,1.0,0,,0,158213,5.7,70.8,0,28,1625,1,0,,0.0,,0.0,,,63,3775,0.032003283500671,0.1346
5,,0,1,,0,0,39.3,6.9,,1,0,1794755,shot,harry-kane,0,0.0,1,,0,108579,22.1,32.8,0,29,1686,1,0,,0.0,,0.0,,,62,3714,0.024408251047134,
6,,0,0,,1,0,50.8,5.6,,1,0,1794753,shot,ivan-perisic,1,0.0,0,,0,38710,7.4,42.9,0,31,1855,1,0,,0.0,,0.0,,,60,3545,0.31100487709045,
7,,0,0,,1,0,42.0,22.2,,0,1,1794750,shot,riyad-mahrez,0,0.0,1,,0,158213,18.1,57.9,0,35,2077,0,0,,0.0,,1.0,,,56,3323,0.08455653488636,
8,,1,0,,0,0,48.3,33.5,regular,0,1,1794748,shot,erling-haaland,0,1.0,0,,0,839956,3.2,48.4,0,38,2221,1,0,,0.0,,0.0,,,53,3179,0.70322632789612,0.9771
9,,0,0,,1,0,51.6,25.9,regular,0,1,1794746,shot,julian-alvarez,0,1.0,0,,0,944656,8.3,51.0,0,40,2351,0,0,,0.0,,1.0,,,51,3049,0.1933017373085,0.756
10,,1,0,,0,0,52.2,19.0,,0,1,1794745,shot,ilkay-gundogan,1,0.0,0,,0,45853,4.8,53.8,0,40,2354,1,0,,0.0,,0.0,,,51,3046,0.225740224123,
11,,0,0,,1,0,63.5,2.8,,0,1,1794743,shot,julian-alvarez,0,0.0,1,,0,944656,22.7,70.5,0,43,2565,1,0,,0.0,,0.0,,,48,2835,0.036538299173117,
12,2.0,1,0,,0,0,48.4,19.6,regular,1,0,1794723,shot,emerson-royal,0,1.0,0,,0,856123,5.4,59.6,0,1,2634,0,0,,0.0,,1.0,,,45,2766,0.10025987029076,0.0666
13,2.0,0,0,,1,0,99.8,1.4,,1,0,1794722,shot,harry-kane,0,0.0,1,,0,108579,1.7,69.3,0,1,2636,0,0,,0.0,,1.0,,,45,2764,0.036489047110081,
14,,0,1,,0,0,52.6,5.7,regular,1,0,1794720,shot,dejan-kulusevski,0,1.0,0,,0,928124,14.4,61.1,0,2,61,0,0,,0.0,,1.0,,,44,2639,0.12560488283634,0.1845
15,,1,0,,0,0,51.1,55.6,,0,1,1794715,shot,erling-haaland,0,0.0,1,,0,839956,8.3,47.2,0,3,168,1,0,,0.0,,0.0,,,43,2532,0.092790745198727,
16,,0,1,,0,0,52.1,3.2,,0,1,1794711,shot,erling-haaland,0,0.0,0,,1,839956,8.8,34.0,0,4,223,1,0,,0.0,,0.0,,,42,2477,0.10123671591282,0.3179
17,,0,0,,1,0,47.6,1.9,,0,1,1794708,shot,rico-lewis,0,0.0,0,,1,1136731,22.9,57.7,0,7,375,1,0,,0.0,,0.0,,,39,2325,0.036348450928926,0.1226
18,,0,0,,1,0,47.5,19.0,,1,0,1794704,shot,harry-kane,1,0.0,0,,0,108579,11.4,62.1,0,9,500,1,0,,0.0,,0.0,,,37,2200,0.065881781280041,
19,,1,0,,0,0,48.1,15.8,,1,0,1794702,shot,heung-min-son,0,0.0,0,,1,111505,7.8,54.9,0,10,564,1,0,,0.0,,0.0,,,36,2136,0.089749969542027,0.0702
20,,0,0,,1,0,48.6,19.0,,0,1,1794693,shot,rodri,1,0.0,0,,0,827606,25.3,54.6,0,18,1065,0,0,,0.0,,1.0,,,28,1635,0.040507294237614,
21,,0,0,,1,0,58.3,81.9,,1,0,1794691,shot,emerson-royal,0,0.0,1,,0,856123,26.7,61.2,0,19,1125,0,1,,0.0,,0.0,,,27,1575,0.014816190116107,
22,,0,1,,0,0,46.9,12.5,,0,1,1794682,shot,julian-alvarez,1,0.0,0,,0,944656,12.4,46.1,0,25,1497,0,1,,0.0,,0.0,,,21,1203,0.096234075725079,
23,,0,0,,1,0,39.8,26.4,,0,1,1794680,shot,ilkay-gundogan,0,0.0,1,,0,45853,23.0,31.6,0,27,1581,1,0,,0.0,,0.0,,,19,1119,0.020376062020659,
24,,0,1,,0,0,48.2,19.0,,0,1,1794673,shot,riyad-mahrez,1,0.0,0,,0,158213,24.9,60.6,0,33,1980,0,0,,1.0,,0.0,,,13,720,0.054350182414055,
0,4.0,0,1,,0,0,46.9,0.6,regular,0,1,1970786,shot,diogo-jota,0,1.0,0,0.0,0,606164,9.7,35.0,0,1,675,0,0,,,0.0,1.0,0.0,,90,5625,0.24394990503788,0.7503
1,3.0,1,0,,0,0,47.5,33.5,regular,1,0,1970783,shot,richarlison,0,1.0,0,0.0,0,840217,8.5,52.0,0,1,774,0,0,,,0.0,0.0,1.0,,90,5526,0.14838635921478,0.381
2,,1,0,,0,0,67.6,13.9,,1,0,1970712,shot,pierre-emile-hojbjerg,0,0.0,1,0.0,0,149593,9.0,48.2,0,12,684,1,0,,,0.0,0.0,0.0,,79,4716,0.14398576319218,
3,,0,0,,1,0,48.7,3.2,regular,1,0,1970711,shot,heung-min-son,0,1.0,0,0.0,0,111505,15.6,42.9,0,14,792,1,0,,,0.0,0.0,0.0,,77,4608,0.48754015564919,0.4615
4,,0,0,,1,0,37.3,16.7,,0,1,1970702,shot,virgil-van-dijk,0,0.0,1,0.0,0,151545,31.1,36.9,0,18,1069,1,0,,,0.0,0.0,0.0,,73,4331,0.030288735404611,
5,,0,0,,1,0,49.8,19.0,,0,1,1970700,shot,trent-alexander-arnold,1,0.0,0,0.0,0,795064,25.9,48.1,0,21,1255,1,0,,,0.0,0.0,0.0,,70,4145,0.024935122579336,
6,,1,0,,0,0,45.9,50.0,,0,1,1970683,shot,diogo-jota,0,0.0,1,0.0,0,606164,4.6,38.3,0,26,1504,1,0,,,0.0,0.0,0.0,,65,3896,0.064122930169106,
7,,0,0,,1,0,49.3,32.9,,1,0,1970631,shot,pedro-porro,0,0.0,0,0.0,1,913654,21.9,78.3,0,34,2037,1,0,,,0.0,0.0,0.0,,57,3363,0.023404195904732,0.0637
8,,0,1,,0,0,49.8,19.0,,0,1,1970623,shot,mohamed-salah,1,0.0,0,0.0,0,159665,11.7,72.0,0,36,2144,1,0,,,0.0,0.0,0.0,,55,3256,0.059160735458136,
9,,0,0,,1,0,55.2,10.8,,1,0,1970615,shot,cristian-romero,0,0.0,0,1.0,0,829932,8.1,53.4,0,37,2178,1,0,,,0.0,0.0,0.0,,54,3222,0.46528488397598,
10,,0,0,,1,0,44.8,6.3,,1,0,1970614,shot,heung-min-son,0,0.0,0,1.0,0,111505,19.6,53.5,0,37,2210,1,0,,,0.0,0.0,0.0,,54,3190,0.070793017745018,
11,3.0,1,0,,0,0,49.9,19.0,,0,1,1970479,shot,virgil-van-dijk,1,0.0,0,0.0,0,151545,4.4,44.6,0,1,2553,0,1,,,0.0,0.0,0.0,,45,2847,0.14839224517345,
12,,0,1,,0,0,48.1,3.8,,1,0,1970445,shot,dejan-kulusevski,0,0.0,0,0.0,1,928124,15.1,53.4,0,5,253,0,0,,,0.0,1.0,0.0,,41,2447,0.073610916733742,0.0919
13,,0,0,,1,0,50.3,12.0,regular,1,0,1970434,shot,harry-kane,0,1.0,0,0.0,0,108579,7.7,54.4,0,6,359,1,0,,,0.0,0.0,0.0,,40,2341,0.36745268106461,0.195
14,,0,0,,1,0,49.4,19.0,,1,0,1970435,shot,heung-min-son,1,0.0,0,0.0,0,111505,12.7,43.5,0,7,406,1,0,,,0.0,0.0,0.0,,39,2294,0.23262658715248,
15,,1,0,,0,0,38.5,15.3,,0,1,1970393,shot,harvey-elliott,0,0.0,1,0.0,0,955245,7.8,53.0,0,14,792,1,0,,,0.0,0.0,0.0,,32,1908,0.11285993456841,
16,,0,0,,1,0,48.5,21.5,,1,0,1970383,shot,pedro-porro,0,0.0,0,0.0,1,913654,55.4,90.1,0,17,968,0,0,,,0.0,1.0,0.0,,29,1732,0.015641981735826,0.0488
17,,0,1,,0,0,58.2,26.4,,0,1,1970364,shot,mohamed-salah,0,0.0,1,0.0,0,159665,16.0,53.6,0,24,1416,1,0,,,0.0,0.0,0.0,,22,1284,0.059491444379091,
18,,0,0,,1,0,48.2,23.6,,0,1,1970346,shot,cody-gakpo,1,0.0,0,0.0,0,862967,16.5,40.4,0,28,1661,1,0,,,0.0,0.0,0.0,,18,1039,0.11087540537119,
19,,0,1,,0,0,50.5,30.4,penalty,0,1,1970329,shot,mohamed-salah,0,1.0,0,0.0,0,159665,11.5,50.0,0,31,1843,0,0,,,1.0,0.0,0.0,,15,857,0.7884,0.9489
20,,0,0,,1,0,46.6,20.9,regular,0,1,1970292,shot,luis-diaz,0,1.0,0,0.0,0,883537,4.8,54.3,0,41,2407,1,0,,,0.0,0.0,0.0,,5,293,0.34473901987076,0.9478
21,,0,1,,0,0,48.8,0.6,regular,0,1,1970283,shot,curtis-jones,0,1.0,0,0.0,0,927353,4.6,40.2,0,43,2532,1,0,,,0.0,0.0,0.0,,3,168,0.2169301211834,0.326
0,4.0,0,1,,0,0,59.8,81.9,,1,0,1990161,shot,dejan-kulusevski,0,0.0,1,0.0,0,928124,18.9,63.1,0,1,699,1,0,,0.0,0.0,0.0,,,90,5601,0.077867299318314,
1,3.0,0,0,,1,0,54.2,19.0,,1,0,1990162,shot,arnaut-danjuma,1,0.0,0,0.0,0,827064,16.3,33.0,0,1,727,0,0,,0.0,0.0,1.0,,,90,5573,0.05494886636734,
2,,0,0,,1,0,45.8,14.6,penalty,1,0,1990138,shot,harry-kane,0,1.0,0,0.0,0,108579,11.5,50.0,0,1,42,0,0,,0.0,1.0,0.0,,,90,5358,0.7884,0.9925
3,,0,0,,1,0,46.9,24.1,regular,0,1,1990043,shot,douglas-luiz,0,1.0,0,0.0,0,867887,23.8,52.2,0,19,1107,0,0,,1.0,0.0,0.0,,,72,4293,0.081190966069698,0.3128
4,,0,1,,0,0,56.8,2.8,,1,0,1989981,shot,dejan-kulusevski,0,0.0,1,0.0,0,928124,5.3,66.9,0,26,1540,1,0,,0.0,0.0,0.0,,,65,3860,0.14030377566814,
5,,0,0,,1,0,52.1,4.4,,1,0,1989879,shot,harry-kane,0,0.0,0,0.0,1,108579,15.2,47.6,0,39,2286,1,0,,0.0,0.0,0.0,,,52,3114,0.30376705527306,0.3411
6,,0,1,,0,0,51.1,20.9,,0,1,1989877,shot,emiliano-buendia,0,0.0,0,0.0,1,783126,14.6,65.1,0,40,2342,1,0,,0.0,0.0,0.0,,,51,3058,0.056770130991936,0.0594
7,,0,1,,0,0,61.3,37.5,,0,1,1989845,shot,john-mcginn,0,0.0,1,0.0,0,250223,22.2,63.5,0,42,2491,1,0,,0.0,0.0,0.0,,,49,2909,0.031507018953562,
8,,0,0,,1,0,98.2,4.2,,0,1,1989847,shot,ashley-young,0,0.0,1,0.0,0,10589,9.5,59.8,0,44,2586,0,1,,0.0,0.0,0.0,,,47,2814,0.091396294534206,
9,,0,1,,0,0,55.1,39.2,,0,1,1989718,shot,emiliano-buendia,0,0.0,0,1.0,0,783126,15.1,40.8,0,3,147,1,0,,0.0,0.0,0.0,,,43,2553,0.078588642179966,
10,,1,0,,0,0,39.0,2.8,,0,1,1989708,shot,ollie-watkins,0,0.0,1,0.0,0,555386,5.1,46.8,0,5,290,1,0,,0.0,0.0,0.0,,,41,2410,0.47468334436417,
11,,0,1,,0,0,50.5,3.8,,0,1,1989661,shot,leon-bailey,0,0.0,0,0.0,1,808590,9.4,47.5,0,14,792,1,0,,0.0,0.0,0.0,,,32,1908,0.21201454102993,0.2534
12,,0,0,,1,0,45.8,2.5,regular,0,1,1989546,shot,jacob-ramsey,0,1.0,0,0.0,0,975937,8.3,54.9,0,38,2254,1,0,,0.0,0.0,0.0,,,8,446,0.15041364729404,0.9123
0,,1,0,0.0,0,0,36.6,41.7,,1,0,1848092,shot,eric-dier,0,0.0,1,,0,146101,11.1,59.6,0,5,241,0,1,,,,0.0,0.0,,86,5159,0.015878388658166,
1,,0,1,0.0,0,0,55.8,80.6,,1,0,1848090,shot,ben-davies,0,0.0,1,,0,94758,28.6,32.2,0,7,368,1,0,,,,0.0,0.0,,84,5032,0.021220903843641,
2,,0,0,0.0,1,0,50.7,19.0,,1,0,1848077,shot,pape-matar-sarr,1,0.0,0,,0,1002711,23.6,50.1,0,10,550,1,0,,,,0.0,0.0,,81,4850,0.032262485474348,
3,,1,0,0.0,0,0,57.3,16.7,,0,1,1848069,shot,malick-thiaw,0,0.0,1,,0,1014286,3.3,52.7,0,12,693,1,0,,,,0.0,0.0,,79,4707,0.6014107465744,
4,,1,0,0.0,0,0,40.8,12.5,,0,1,1848064,shot,charles-de-ketelaere,0,0.0,1,,0,960441,7.5,47.8,0,13,759,1,0,,,,0.0,0.0,,78,4641,0.30036523938179,
5,,0,0,0.0,1,0,52.5,2.5,,1,0,1848040,shot,pape-matar-sarr,0,0.0,0,,1,1002711,30.5,29.8,0,16,933,0,0,,,,1.0,0.0,,75,4467,0.020192550495267,0.1067
6,,0,0,0.0,1,0,49.9,19.0,,1,0,1848042,shot,richarlison,1,0.0,0,,0,840217,10.2,66.2,0,17,963,1,0,,,,0.0,0.0,,74,4437,0.078261062502861,
7,,1,0,0.0,0,0,49.9,22.2,,0,1,1847987,shot,pierre-kalulu,0,0.0,0,,1,965330,14.5,48.9,0,22,1310,0,0,,,,0.0,1.0,,69,4090,0.026719938963652,0.0241
8,,0,0,0.0,1,0,51.8,19.0,,1,0,1847971,shot,pape-matar-sarr,1,0.0,0,,0,1002711,23.7,47.6,0,25,1461,0,1,,,,0.0,0.0,,66,3939,0.011881285347044,
9,,0,1,0.0,0,0,49.3,19.0,,1,0,1847917,shot,dejan-kulusevski,1,0.0,0,,0,928124,17.2,70.7,0,32,1910,0,0,,,,0.0,1.0,,59,3490,0.029152875766158,
10,,0,0,0.0,1,0,49.4,19.0,,0,1,1847874,shot,brahim-diaz,1,0.0,0,,0,835485,9.7,69.5,0,38,2260,1,0,,,,0.0,0.0,,53,3140,0.059449285268784,
11,2.0,0,0,0.0,1,0,29.2,5.6,,1,0,1847712,shot,harry-kane,0,0.0,1,,0,108579,9.2,54.6,0,1,2593,1,0,,,,0.0,0.0,,45,2807,0.14397455751896,
12,,0,0,0.0,1,0,34.3,86.1,,0,1,1847706,shot,rafael-leao,0,0.0,1,,0,851284,18.1,26.4,0,3,152,1,0,,,,0.0,0.0,,43,2548,0.024438112974167,
13,,0,0,0.0,1,0,50.7,12.0,,1,0,1847634,shot,emerson-royal,0,0.0,0,,1,856123,27.7,37.9,0,20,1178,1,0,,,,0.0,0.0,,26,1522,0.024660697206855,0.0177
14,,1,0,0.0,0,0,62.0,36.1,,1,0,1847594,shot,eric-dier,0,0.0,1,,0,146101,12.5,42.5,0,25,1481,0,0,,,,0.0,1.0,,21,1219,0.026007357984781,
15,,1,0,0.0,0,0,50.4,5.1,,1,0,1847539,shot,eric-dier,0,0.0,0,,1,146101,11.8,46.2,0,33,1969,0,0,,,,0.0,1.0,,13,731,0.035206723958254,0.0263
16,,1,0,0.0,0,0,50.5,20.9,regular,0,1,1847504,shot,brahim-diaz,0,1.0,0,,0,835485,1.2,50.1,0,39,2316,0,0,,,,1.0,0.0,,7,384,0.69944781064987,0.9676
17,,0,0,0.0,1,0,51.7,15.8,,0,1,1847500,shot,brahim-diaz,0,0.0,0,,1,835485,6.8,51.8,0,39,2318,0,0,,,,1.0,0.0,,7,382,0.40822696685791,0.7468
18,,0,1,0.0,0,0,52.6,15.8,,0,1,1847498,shot,theo-hernandez,0,0.0,0,,1,788027,5.4,31.2,0,39,2319,0,0,,,,1.0,0.0,,7,381,0.048675268888474,0.0665
19,,0,0,1.0,0,0,20.0,9.7,,0,1,1847481,shot,malick-thiaw,0,0.0,1,,0,1014286,13.6,47.8,0,43,2566,0,0,,,,0.0,1.0,,3,134,0.044926006346941,
