,addedTime,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,bodyPart,bodyPart_head,bodyPart_left-foot,bodyPart_other,bodyPart_right-foot,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,draw.start.x,draw.start.y,event.awayTeam.name,event.awayTeam.slug,event.homeTeam.name,event.homeTeam.slug,event.id,event.slug,event.winnerCode,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,goalMouthLocation,goalType,homeTeam_False,homeTeam_True,id,incidentType,isHome,opponent,outcome_block,outcome_goal,outcome_miss,outcome_post,outcome_save,player.firstName,player.id,player.lastName,player.name,player.position,player.shortName,player.slug,player.userCount,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,reversedPeriodTime,reversedPeriodTimeSeconds,shotType,shot_sit_assisted,shot_sit_corner,shot_sit_fast-break,shot_sit_free-kick,shot_sit_penalty,shot_sit_regular,shot_sit_set-piece,shot_sit_throw-in-set-piece,situation,team,time,timeSeconds,xg,xgot,shot.angle,shot.distance,xG,xG_per90,statistics.minutesPlayed,statistics.expectedAssists
42,0,1.8,51.4,0,head,1,0,0,0,51.4,1.8,49.3,0,49.3,81.0,56.9,9.1,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,50.7,19.0,low-centre,0,0,1,2138855,shot,True,Fulham,0,0,0,0,1,0,110846,0,Michael Keane,D,M. Keane,michael-keane,650,9.1,56.9,0,6,322,save,0,1,0,0,0,0,0,0,corner,Everton,85,5078,0.0,0.0,45.4161847831665,12.374792412199149,0.030701704545454546,0.0307017045454545,90,0.0157
43,0,0.7,53.2,0,right-foot,0,0,0,1,53.2,0.7,54.2,0,54.2,87.3,57.2,3.6,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,45.8,12.7,low-right,0,0,1,2138856,shot,True,Fulham,0,0,0,0,1,0,352770,0,Alex Iwobi,M,A. Iwobi,alex-iwobi,3240,3.6,57.2,0,6,350,save,1,0,0,0,0,0,0,0,assisted,Everton,85,5050,0.0,0.0,49.12946682518066,8.687057209404356,0.1926777075865311,0.1926777075865311,90,0.279266
44,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,50.4,0,50.4,30.6,42.9,4.8,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,49.6,69.4,high,0,1,0,2138725,shot,False,Everton,0,0,1,0,0,0,151499,0,Bobby Decordova-Reid,M,B. Reid,bobby-decordova-reid,747,4.8,42.9,0,14,795,miss,1,0,0,0,0,0,0,0,assisted,Fulham,77,4605,0.0,0.0,52.88533725210971,9.24166151627327,0.03804928871969546,0.0760985774393909,45,0.00549038
45,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,47.7,0,47.7,98.1,46.8,2.5,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,52.3,1.9,low-left,regular,1,0,2138668,shot,False,Everton,0,1,0,0,0,0,151499,0,Bobby Decordova-Reid,M,B. Reid,bobby-decordova-reid,747,2.5,46.8,0,18,1061,goal,0,0,0,0,0,1,0,0,regular,Fulham,73,4339,0.0,0.0,118.96766064606405,6.293802746019713,0.91,1.82,45,0.00549038
46,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,45.7,0,45.7,37.5,34.7,17.1,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,54.3,62.5,high,0,1,0,2138615,shot,False,Everton,0,0,1,0,0,0,355528,0,Harry Wilson,M,H. Wilson,harry-wilson,1858,17.1,34.7,0,22,1274,miss,1,0,0,0,0,0,0,0,assisted,Fulham,69,4126,0.0,0.0,21.265843170061487,23.2686044454204,0.02,0.02,90,0.198069
47,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,48.3,0,48.3,61.4,62.3,6.1,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,51.7,38.6,high,0,0,1,2138588,shot,True,Fulham,0,0,0,1,0,0,1020141,0,Nathan Patterson,D,N. Patterson,patterson-nathan,667,6.1,62.3,0,24,1382,post,0,0,0,0,0,1,0,0,regular,Everton,67,4018,0.0,0.0,23.173024229666485,14.070311332810993,0.024832535885167463,0.0248325358851674,90,0.0121954
48,0,1.9,49.3,0,right-foot,0,0,0,1,49.3,1.9,51.6,0,51.6,87.3,34.0,19.4,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,48.4,12.7,low-centre,0,0,1,2138600,shot,True,Fulham,0,0,0,0,1,0,352770,0,Alex Iwobi,M,A. Iwobi,alex-iwobi,3240,19.4,34.0,0,24,1384,save,0,0,0,0,0,1,0,0,regular,Everton,67,4016,0.0,0.0,19.974179344481286,25.46175413206882,0.10127836977836978,0.1012783697783697,90,0.279266
49,0,17.9,55.1,0,right-foot,0,0,0,1,55.1,17.9,50.9,0,50.9,81.0,57.8,29.7,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,49.1,19.0,low-centre,0,0,1,2138458,shot,True,Fulham,1,0,0,0,0,0,1020141,0,Nathan Patterson,D,N. Patterson,patterson-nathan,667,29.7,57.8,0,31,1841,block,0,1,0,0,0,0,0,0,corner,Everton,60,3559,0.0,0.0,20.015745937033277,31.20657412244661,0.0,0.0,90,0.0121954
50,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,59.0,0,59.0,37.5,40.2,11.4,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,41.0,62.5,high-right,0,1,0,2138411,shot,False,Everton,0,0,1,0,0,0,151499,0,Bobby Decordova-Reid,M,B. Reid,bobby-decordova-reid,747,11.4,40.2,0,34,2002,miss,1,0,0,0,0,0,0,0,assisted,Fulham,57,3398,0.0,0.0,33.52920006048916,15.597480619597397,0.03198192330545272,0.0639638466109054,45,0.00549038
51,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,44.6,0,44.6,93.7,54.6,11.2,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,55.4,6.3,left,0,1,0,2138409,shot,False,Everton,0,0,0,1,0,0,192442,0,Raúl Jiménez,F,R. Jiménez,raul-jimenez,7298,11.2,54.6,0,34,2007,post,1,0,0,0,0,0,0,0,assisted,Fulham,57,3393,0.0,0.0,47.19722480120681,13.226106205528815,0.0687496893350552,0.1066805524164649,58,0.0167774
52,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,41.0,0,41.0,98.6,45.8,19.1,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,59.0,1.4,close-left,0,1,0,2138349,shot,False,Everton,0,0,1,0,0,0,371222,0,Saša Lukić,M,S. Lukić,sasa-lukic,1428,19.1,45.8,0,38,2273,miss,0,1,0,0,0,0,0,0,corner,Fulham,53,3127,0.0,0.0,31.414344624543062,20.2903806711413,0.08196969696969697,0.0819696969696969,90,0.00704679
53,0,2.0,50.5,0,right-foot,0,0,0,1,50.5,2.0,51.2,0,51.2,98.7,52.4,15.7,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,48.8,1.3,low-centre,0,0,1,2138114,shot,True,Fulham,0,0,0,0,1,0,268903,0,Neal Maupay,F,N. Maupay,neal-maupay,1431,15.7,52.4,0,1,22,save,0,0,1,0,0,0,0,0,fast-break,Everton,45,2678,0.0,0.0,38.45977739922013,16.834738446671444,0.3943622448979592,0.4929528061224489,72,0.0
54,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,41.5,0,41.5,16.7,67.8,12.7,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,58.5,83.3,high-left,0,0,1,2138079,shot,True,Fulham,0,0,1,0,0,0,1020141,0,Nathan Patterson,D,N. Patterson,patterson-nathan,667,12.7,67.8,0,3,135,miss,1,0,0,0,0,0,0,0,assisted,Everton,43,2565,0.0,0.0,17.528734592844913,22.196050818929294,0.011428571428571429,0.0114285714285714,90,0.0121954
55,0,7.5,48.2,0,right-foot,0,0,0,1,48.2,7.5,46.9,0,46.9,96.2,47.8,9.5,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,53.1,3.8,low-left,0,0,1,2138051,shot,True,Fulham,0,0,0,0,1,0,268903,0,Neal Maupay,F,N. Maupay,neal-maupay,1431,9.5,47.8,0,4,221,save,1,0,0,0,0,0,0,0,assisted,Everton,42,2479,0.0,0.0,59.250536144687466,11.176441619268907,0.2898847598201257,0.3623559497751571,72,0.0
56,0,2.4,53.2,0,right-foot,0,0,0,1,53.2,2.4,51.1,0,51.1,75.3,70.0,14.9,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,48.9,24.7,high-centre,0,0,1,2138035,shot,True,Fulham,0,0,0,0,1,0,923973,0,Amadou Onana,M,A. Onana,amadou-onana,2899,14.9,70.0,0,5,256,save,1,0,0,0,0,0,0,0,assisted,Everton,41,2444,0.0,0.0,15.675763497827514,25.248882466480943,0.04,0.04,90,0.378906
57,0,1.5,50.4,0,left-foot,0,1,0,0,50.4,1.5,48.7,0,48.7,86.7,50.5,3.8,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,51.3,13.3,low-centre,0,0,1,2137927,shot,True,Fulham,0,0,0,0,1,0,268903,0,Neal Maupay,F,N. Maupay,neal-maupay,1431,3.8,50.5,0,12,690,save,1,0,0,0,0,0,0,0,assisted,Everton,34,2010,0.0,0.0,111.26089929922115,6.7759954861610865,0.29635990338164253,0.3704498792270532,72,0.0
58,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,42.2,0,42.2,94.4,43.1,18.9,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,57.8,5.6,close-left,0,0,1,2137752,shot,True,Fulham,0,0,1,0,0,0,352770,0,Alex Iwobi,M,A. Iwobi,alex-iwobi,3240,18.9,43.1,0,25,1499,miss,0,0,1,0,0,0,0,0,fast-break,Everton,21,1201,0.0,0.0,29.63531498699513,20.771351231373167,0.0036363636363636364,0.0036363636363636,90,0.279266
59,0,18.2,38.4,0,right-foot,0,0,0,1,38.4,18.2,51.1,0,51.1,83.3,37.1,19.5,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,48.9,16.7,low-centre,0,0,1,2137751,shot,True,Fulham,1,0,0,0,0,0,106337,0,Idrissa Gueye,M,I. Gueye,idrissa-gueye,6704,19.5,37.1,0,27,1590,block,0,1,0,0,0,0,0,0,corner,Everton,19,1110,0.0,0.0,23.07183104229621,23.79870343045536,0.05714285714285714,0.0571428571428571,90,0.0318173
60,0,12.7,36.3,0,right-foot,0,0,0,1,36.3,12.7,49.3,0,49.3,81.0,34.5,14.4,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,50.7,19.0,low-centre,0,0,1,2137716,shot,True,Fulham,1,0,0,0,0,0,352770,0,Alex Iwobi,M,A. Iwobi,alex-iwobi,3240,14.4,34.5,0,28,1639,block,0,0,1,0,0,0,0,0,fast-break,Everton,18,1061,0.0,0.0,21.32354791433887,21.44064765227497,0.01,0.01,90,0.279266
61,0,9.0,52.0,0,right-foot,0,0,0,1,52.0,9.0,47.5,0,47.5,98.1,53.0,12.8,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,52.5,1.9,low-left,0,0,1,2137566,shot,True,Fulham,0,0,0,0,1,0,96535,0,Abdoulaye Doucouré,M,A. Doucouré,abdoulaye-doucoure,1520,12.8,53.0,0,41,2440,save,0,0,1,0,0,0,0,0,fast-break,Everton,5,260,0.0,0.0,45.25491385484109,14.259306231188436,0.23048060109289614,0.2304806010928961,90,0.105027
62,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,47.7,0,47.7,16.7,47.4,18.5,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,52.3,83.3,high,0,1,0,2137558,shot,False,Everton,0,0,1,0,0,0,82566,0,Tom Cairney,M,T. Cairney,tom-cairney,387,18.5,47.4,0,43,2561,miss,0,1,0,0,0,0,0,0,corner,Fulham,3,139,0.0,0.0,33.15816023738089,19.47673785934406,0.0,0.0,58,0.0813555
63,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,39.8,0,39.8,98.6,73.0,13.6,Fulham,fulham,Everton,everton,11352253,everton-fulham,2,0,60.2,1.4,left,0,0,1,2137531,shot,True,Fulham,0,0,1,0,0,0,268903,0,Neal Maupay,F,N. Maupay,neal-maupay,1431,13.6,73.0,0,45,2667,miss,0,0,1,0,0,0,0,0,fast-break,Everton,1,33,0.0,0.0,12.497553205457367,26.96125425207233,0.135,0.16875,72,0.0
64,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,50.1,0,50.1,8.3,68.0,21.5,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,49.9,91.7,high,0,0,1,2138914,shot,True,Crystal Palace,0,0,1,0,0,0,100637,0,Oliver Norwood,M,O. Norwood,oliver-norwood,308,21.5,68.0,0,3,168,miss,0,0,0,0,0,1,0,0,regular,Sheffield United,88,5232,0.0,0.0,17.613013539848932,28.43436135857923,0.0,0.0,90,0.08602
65,0,0.6,52.3,0,head,1,0,0,0,52.3,0.6,48.7,0,48.7,91.8,56.3,4.9,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,51.3,8.2,low-centre,0,1,0,2138897,shot,False,Sheffield United,0,0,0,0,1,0,362682,0,Joachim Andersen,D,J. Andersen,joachim-andersen,1548,4.9,56.3,0,5,253,save,0,0,0,0,0,0,1,0,set-piece,Crystal Palace,86,5147,0.0,0.0,58.51556753635355,8.963371892186453,0.23452139984198808,0.234521399841988,90,0.11382
66,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,60.0,0,60.0,90.3,54.0,13.3,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,40.0,9.7,right,0,1,0,2138844,shot,False,Sheffield United,0,0,1,0,0,0,864921,0,Eberechi Eze,M,E. Eze,eberechi-eze,4328,13.3,54.0,0,7,395,miss,1,0,0,0,0,0,0,0,assisted,Crystal Palace,84,5005,0.0,0.0,42.538882181373424,14.922894674245049,0.05957030041796136,0.0595703004179613,90,0.411604
67,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,42.0,0,42.0,87.5,41.5,32.1,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,58.0,12.5,close-left,0,1,0,2138759,shot,False,Sheffield United,0,0,1,0,0,0,355796,0,Jefferson Lerma,M,J. Lerma,jefferson-lerma,1614,32.1,41.5,0,11,652,miss,1,0,0,0,0,0,0,0,assisted,Crystal Palace,80,4748,0.0,0.0,18.578655620554358,33.621012017851186,0.001553030303030303,0.0015530303030303,90,0.0191135
68,0,0.2,54.3,0,right-foot,0,0,0,1,54.3,0.2,50.7,0,50.7,82.9,73.2,5.7,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,49.3,17.1,low-centre,0,1,0,2138717,shot,False,Sheffield United,0,0,0,0,1,0,103045,0,Jordan Ayew,F,J. Ayew,jordan-ayew,7441,5.7,73.2,0,15,879,save,1,0,0,0,0,0,0,0,assisted,Crystal Palace,76,4521,0.0,0.0,6.692970765780838,24.02595430717077,0.02096801346801347,0.0209680134680134,90,0.451391
69,0,0.0,0.0,0,right-foot,0,0,0,1,0.0,0.0,59.5,0,59.5,80.6,55.1,14.2,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,40.5,19.4,right,0,0,1,2138697,shot,True,Crystal Palace,0,0,1,0,0,0,1122603,0,William Osula,F,W. Osula,osula-william,250,14.2,55.1,0,16,930,miss,0,0,1,0,0,0,0,0,fast-break,Sheffield United,75,4470,0.0,0.0,38.86882838645828,16.02301813427138,0.03915294541524049,0.0391529454152404,90,0.0105906
70,0,9.2,46.4,0,right-foot,0,0,0,1,46.4,9.2,51.8,0,51.8,81.0,43.1,14.7,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,48.2,19.0,low-right,0,1,0,2138690,shot,False,Sheffield United,1,0,0,0,0,0,864921,0,Eberechi Eze,M,E. Eze,eberechi-eze,4328,14.7,43.1,0,16,944,block,1,0,0,0,0,0,0,0,assisted,Crystal Palace,75,4456,0.0,0.0,35.48202553325946,16.99019143300859,0.1041085646379764,0.1041085646379764,90,0.411604
71,0,15.4,62.6,0,right-foot,0,0,0,1,62.6,15.4,50.9,0,50.9,81.0,70.3,21.4,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,49.1,19.0,low-centre,0,0,1,2138677,shot,True,Crystal Palace,1,0,0,0,0,0,825899,0,Anel Ahmedhodžić,D,A. Ahmedhodžić,anel-ahmedhodzic,1709,21.4,70.3,0,17,1007,block,0,0,0,0,0,1,0,0,regular,Sheffield United,74,4393,0.0,0.0,15.875692603425835,29.84677311218625,0.0,0.0,90,0.0
72,0,2.3,47.8,0,left-foot,0,1,0,0,47.8,2.3,51.6,0,51.6,89.9,38.8,11.1,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,48.4,10.1,low-centre,0,1,0,2138648,shot,False,Sheffield United,0,0,0,0,1,0,148710,0,Jeffrey Schlupp,M,J. Schlupp,jeffrey-schlupp,925,11.1,38.8,0,19,1098,save,1,0,0,0,0,0,0,0,assisted,Crystal Palace,72,4302,0.0,0.0,30.030971591753847,16.220164296799556,0.026296953104406516,0.0262969531044065,90,0.0854707
73,0,8.0,60.8,0,right-foot,0,0,0,1,60.8,8.0,54.2,0,54.2,81.0,63.5,11.2,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,45.8,19.0,low-right,0,0,1,2138497,shot,True,Crystal Palace,1,0,0,0,0,0,282665,0,Ben Osborn,M,B. Osborn,ben-osborn,79,11.2,63.5,0,29,1697,block,0,0,1,0,0,0,0,0,fast-break,Sheffield United,62,3703,0.0,0.0,24.20588504449638,17.995815405193945,0.03266678496941655,0.0337932258304309,87,0.00533532
74,0,0.7,52.2,0,head,1,0,0,0,52.2,0.7,49.2,0,49.2,82.3,56.7,6.4,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,50.8,17.7,low-centre,0,1,0,2138477,shot,False,Sheffield United,0,0,0,0,1,0,795228,0,Odsonne Édouard,F,O. Édouard,odsonne-edouard,2382,6.4,56.7,0,30,1757,save,0,0,0,0,0,0,1,0,set-piece,Crystal Palace,61,3643,0.0,0.0,52.08077251251206,10.232869536224907,0.08974850606909429,0.0897485060690942,90,0.135752
75,0,3.5,55.6,0,head,1,0,0,0,55.6,3.5,61.0,0,61.0,72.2,48.2,14.0,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,39.0,27.8,right,0,1,0,2138456,shot,False,Sheffield United,0,0,1,0,0,0,795228,0,Odsonne Édouard,F,O. Édouard,odsonne-edouard,2382,14.0,48.2,0,31,1838,miss,0,0,0,0,0,0,1,0,set-piece,Crystal Palace,60,3562,0.0,0.0,43.10514117443236,15.16099295625428,0.03,0.03,90,0.135752
76,0,17.5,62.1,0,right-foot,0,0,0,1,62.1,17.5,53.5,0,53.5,81.0,66.6,26.6,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,46.5,19.0,low-right,0,1,0,2138381,shot,False,Sheffield United,1,0,0,0,0,0,864921,0,Eberechi Eze,M,E. Eze,eberechi-eze,4328,26.6,66.6,0,37,2167,block,0,0,0,1,0,0,0,0,free-kick,Crystal Palace,54,3233,0.0,0.0,17.324199884190417,31.76701515504802,0.0,0.0,90,0.411604
77,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,49.3,0,49.3,88.0,49.7,3.3,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,50.7,12.0,low-centre,regular,1,0,2138317,shot,False,Sheffield United,0,1,0,0,0,0,795228,0,Odsonne Édouard,F,O. Édouard,odsonne-edouard,2382,3.3,49.7,0,42,2461,goal,1,0,0,0,0,0,0,0,assisted,Crystal Palace,49,2939,0.0,0.0,118.93205069701018,6.5007935905999235,0.7928333333333333,0.7928333333333333,90,0.135752
78,0,0.0,0.0,0,left-foot,0,1,0,0,0.0,0.0,53.1,0,53.1,33.3,23.1,8.8,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,46.9,66.7,high,0,1,0,2138111,shot,False,Sheffield United,0,0,1,0,0,0,864921,0,Eberechi Eze,M,E. Eze,eberechi-eze,4328,8.8,23.1,0,1,38,miss,1,0,0,0,0,0,0,0,assisted,Crystal Palace,45,2662,0.0,0.0,7.347812473237958,28.263833042517497,0.022777777777777775,0.0227777777777777,90,0.411604
79,0,2.3,50.0,0,right-foot,0,0,0,1,50.0,2.3,48.5,0,48.5,82.3,46.6,29.3,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,51.5,17.7,low-centre,0,0,1,2138098,shot,True,Crystal Palace,0,0,0,0,1,0,100637,0,Oliver Norwood,M,O. Norwood,oliver-norwood,308,29.3,46.6,0,2,82,save,1,0,0,0,0,0,0,0,assisted,Sheffield United,44,2618,0.0,0.0,21.384799352238577,30.006010998047188,0.004513468013468014,0.004513468013468,90,0.08602
80,0,26.0,38.6,0,right-foot,0,0,0,1,38.6,26.0,48.9,0,48.9,81.0,37.1,29.9,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,51.1,19.0,low-centre,0,1,0,2138006,shot,False,Sheffield United,1,0,0,0,0,0,864921,0,Eberechi Eze,M,E. Eze,eberechi-eze,4328,29.9,37.1,0,7,395,block,0,0,0,0,0,0,1,0,set-piece,Crystal Palace,39,2305,0.0,0.0,18.06829171604175,32.93132537157324,0.01,0.01,90,0.411604
81,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,41.0,0,41.0,22.2,44.5,8.7,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,59.0,77.8,high-left,0,0,1,2137945,shot,True,Crystal Palace,0,0,1,0,0,0,825899,0,Anel Ahmedhodžić,D,A. Ahmedhodžić,anel-ahmedhodzic,1709,8.7,44.5,0,12,667,miss,0,1,0,0,0,0,0,0,corner,Sheffield United,34,2033,0.0,0.0,52.97611967193009,11.363459876970829,0.000588235294117647,0.0005882352941176,90,0.0
82,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,46.7,0,46.7,40.3,39.5,2.6,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,53.3,59.7,close-high,0,1,0,2137902,shot,False,Sheffield United,0,0,1,0,0,0,795228,0,Odsonne Édouard,F,O. Édouard,odsonne-edouard,2382,2.6,39.5,0,14,834,miss,0,1,0,0,0,0,0,0,corner,Crystal Palace,32,1866,0.0,0.0,19.21304238063563,10.834405579972088,0.01,0.01,90,0.135752
83,0,1.9,43.1,0,head,1,0,0,0,43.1,1.9,34.6,0,34.6,56.9,55.4,10.1,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,65.4,43.1,high-left,0,1,0,2137905,shot,False,Sheffield United,0,0,1,0,0,0,877994,0,Marc Guéhi,D,M. Guéhi,marc-guehi,1490,10.1,55.4,0,14,835,miss,0,1,0,0,0,0,0,0,corner,Crystal Palace,32,1865,0.0,0.0,48.26789574725324,12.553913289494876,0.031133689839572192,0.0314835065793426,89,0.00796476
84,0,9.9,60.5,0,right-foot,0,0,0,1,60.5,9.9,49.5,0,49.5,81.0,64.3,13.4,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,50.5,19.0,low-centre,0,1,0,2137888,shot,False,Sheffield United,1,0,0,0,0,0,103045,0,Jordan Ayew,F,J. Ayew,jordan-ayew,7441,13.4,64.3,0,15,866,block,1,0,0,0,0,0,0,0,assisted,Crystal Palace,31,1834,0.0,0.0,22.884351511659364,20.052635981762037,0.017462978198272316,0.0174629781982723,90,0.451391
85,0,11.4,42.6,0,right-foot,0,0,0,1,42.6,11.4,48.2,0,48.2,81.0,40.9,14.8,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,51.8,19.0,low-centre,0,1,0,2137893,shot,False,Sheffield United,1,0,0,0,0,0,864921,0,Eberechi Eze,M,E. Eze,eberechi-eze,4328,14.8,40.9,0,15,871,block,1,0,0,0,0,0,0,0,assisted,Crystal Palace,31,1829,0.0,0.0,31.6721824874955,17.987469902261658,0.003787878787878788,0.0037878787878787,90,0.411604
86,0,1.4,50.4,0,right-foot,0,0,0,1,50.4,1.4,47.0,0,47.0,97.5,50.9,28.2,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,53.0,2.5,low-left,0,1,0,2137870,shot,False,Sheffield United,0,0,0,0,1,0,906047,0,Cheick Doucouré,M,C. Doucouré,cheick-doucoure,2069,28.2,50.9,0,16,957,save,0,0,0,0,0,1,0,0,regular,Crystal Palace,30,1743,0.0,0.0,22.437077408459878,28.76737919177011,0.08466666666666667,0.0846666666666666,90,0.0304347
87,0,18.2,44.4,0,left-foot,0,1,0,0,44.4,18.2,63.2,0,63.2,93.1,32.8,26.5,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,36.8,6.9,right,0,1,0,2137883,shot,False,Sheffield United,0,0,1,0,0,0,148710,0,Jeffrey Schlupp,M,J. Schlupp,jeffrey-schlupp,925,26.5,32.8,0,17,961,miss,1,0,0,0,0,0,0,0,assisted,Crystal Palace,29,1739,0.0,0.0,17.124460250310825,31.89048973862635,0.02,0.02,90,0.0854707
88,0,0.0,0.0,0,head,1,0,0,0,0.0,0.0,53.1,0,53.1,27.8,57.8,8.5,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,46.9,72.2,high,0,0,1,2137850,shot,True,Crystal Palace,0,0,1,0,0,0,100578,0,John Egan,D,J. Egan,john-egan,297,8.5,57.8,0,19,1089,miss,0,1,0,0,0,0,0,0,corner,Sheffield United,27,1611,0.0,0.0,42.663282230209866,12.379368059322172,0.014857142857142857,0.0148571428571428,90,0.0093267
89,0,9.9,50.2,0,right-foot,0,0,0,1,50.2,9.9,68.6,0,68.6,76.4,43.4,13.5,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,31.4,23.6,right,0,1,0,2137804,shot,False,Sheffield United,0,0,1,0,0,0,795228,0,Odsonne Édouard,F,O. Édouard,odsonne-edouard,2382,13.5,43.4,0,22,1317,miss,0,1,0,0,0,0,0,0,corner,Crystal Palace,24,1383,0.0,0.0,38.05568030349056,15.82947453083496,0.1161437908496732,0.1161437908496732,90,0.135752
90,0,2.0,52.0,0,right-foot,0,0,0,1,52.0,2.0,52.9,0,52.9,76.6,56.3,31.5,Crystal Palace,crystal-palace,Sheffield United,sheffield-united,11352254,sheffield-united-crystal-palace,2,0,47.1,23.4,high-right,0,1,0,2137778,shot,False,Sheffield United,0,0,0,0,1,0,362682,0,Joachim Andersen,D,J. Andersen,joachim-andersen,1548,31.5,56.3,0,24,1425,save,1,0,0,0,0,0,0,0,assisted,Crystal Palace,22,1275,0.0,0.0,19.39963986282588,32.609232336980554,0.022696078431372547,0.0226960784313725,90,0.11382
